miRNAs	PC3_Pellet_GFP_4.3	PC3_Pellet_CAV1_4.3	PC3_Pellet_CAV2_4.3	PC3_Pellet_CAV3_4.3	PC3_Pellet_GFP_23.3	PC3_Pellet_CAV1_23.3	PC3_Pellet_CAV2_23.3	PC3_Pellet_CAV3_23.3	PC3_Pellet_GFP_6.3	PC3_Pellet_CAV1_6.3	PC3_Pellet_CAV2_6.3	PC3_Pellet_CAV3_23.3F			
hsa-miR-423-3p	1867	5025	1679	2856	4072	3064	4086	1797	2169	1438	1331	1596			
hsa-miR-449b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-501-5p	8	13	5	3	7	6	13	5	8	7	4	4			
hsa-miR-548c-5p	0	1	0	0	0	1	0	0	0	0	0	0			
hsa-miR-1273d-5p	2	4	2	2	5	0	5	5	4	0	2	1			
hsa-miR-506-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-146b-5p	450	788	337	507	737	535	531	354	574	368	222	405			
hsa-miR-3118-3-3p	0	0	0	0	0	1	0	0	1	0	0	0			
hsa-miR-6797-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6513-5p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-635-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-485-3p	0	0	0	2	0	0	0	1	0	0	1	0			
hsa-miR-23a-5p	3	5	2	3	6	3	4	4	6	1	3	0			
hsa-miR-4324-3p	5	32	7	18	43	24	33	25	19	17	22	17			
hsa-miR-6511b-2-5p	0	2	1	1	1	0	0	0	1	1	0	1			
hsa-miR-3651-5p	0	0	0	0	0	0	2	0	0	0	0	0			
hsa-miR-6827-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548t-3p	0	1	0	0	2	0	0	0	0	0	2	1			
hsa-miR-6832-5p	0	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-5690-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6855-5p	0	0	1	0	0	0	0	0	0	0	0	0			
hsa-miR-3142-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6788-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3199-1-5p	0	1	0	0	1	0	1	0	0	0	0	1			
hsa-miR-16-2-5p	151	563	104	288	1430	243	734	212	241	212	157	723			
hsa-miR-508-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3155b-3p	0	0	0	0	1	0	0	0	0	0	1	0			
hsa-miR-7851-5p	1	3	0	4	6	6	8	0	9	2	1	1			
hsa-miR-1229-3p	1	0	0	0	1	0	1	0	0	0	0	1			
hsa-miR-455-5p	57	99	12	86	90	32	24	117	85	68	39	118			
hsa-miR-3935-3p	0	0	1	0	5	0	2	0	0	1	2	0			
hsa-miR-4539-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3197-3p	0	0	0	0	0	0	1	0	0	0	0	1			
hsa-miR-4802-5p	0	0	0	0	0	0	0	0	1	0	0	1			
hsa-miR-194-2-5p	18	71	5	33	185	24	77	23	32	25	9	38			
hsa-miR-548aj-2-5p	3	2	1	1	1	0	0	3	1	0	0	2			
hsa-miR-4531-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6500-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6781-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1252-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-424-3p	638	906	85	385	1125	164	211	301	517	218	143	293			
hsa-miR-5090-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5683-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6716-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-6818-5p	0	0	0	0	1	1	0	0	0	0	0	1			
hsa-miR-17-5p	1140	1362	374	541	5349	1001	2275	484	1248	502	608	754			
hsa-miR-1323-5p	0	0	0	0	2	0	0	0	0	0	0	0			
hsa-miR-3688-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-640-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-101-1-3p	2962	4966	2183	3408	4637	3225	3349	5733	9233	4795	6050	6221			
hsa-miR-3918-5p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-8081-5p	0	0	1	0	0	0	0	0	0	0	0	0			
hsa-miR-6889-3p	0	1	0	1	0	0	0	0	0	0	0	0			
hsa-miR-7-2-5p	980	2330	902	3275	642	913	1285	844	3001	1597	4628	1414			
hsa-miR-5009-3p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-943-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3928-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-425-5p	596	1004	294	652	632	698	580	568	832	497	602	838			
hsa-miR-548i-1-5p	1	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-96-5p	404	1193	365	667	942	1098	1390	975	870	767	1196	2501			
hsa-miR-501-3p	28	42	21	38	78	33	39	29	36	20	19	25			
hsa-miR-4804-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6086-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6745-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3610-3p	0	0	0	0	3	0	0	0	0	0	0	0			
hsa-miR-1271-3p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-550a-1-5p	1	7	1	8	5	0	5	4	3	3	1	2			
hsa-miR-624-5p	0	0	0	0	3	0	0	0	0	0	2	0			
hsa-miR-4751-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-183-3p	0	5	6	10	14	5	25	3	3	3	4	5			
hsa-miR-3692-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4423-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-4656-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-890-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-489-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6724-1-5p	1	4	1	1	5	1	1	0	5	4	2	0			
hsa-miR-940-3p	1	5	0	2	3	2	4	1	5	0	1	0			
hsa-miR-138-2-5p	1	1	0	1	0	0	1	1	0	0	0	0			
hsa-miR-429-5p	0	1	0	0	1	0	0	0	0	0	0	0			
hsa-miR-4791-5p	212	284	249	250	329	65	275	150	164	95	60	174			
hsa-miR-2682-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3195-5p	66	25	6	26	37	29	47	10	56	16	26	4			
hsa-miR-495-3p	0	1	0	0	0	0	0	1	0	1	6	0			
hsa-let-7a-2-5p	6198	38509	15004	23131	49182	18570	45113	13193	15283	10650	12750	14566			
hsa-miR-4525-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6501-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-548h-2-3p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-6825-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-583-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-103a-2-3p	3560	8212	3543	5044	27696	5981	22319	3749	4769	3550	2788	5063			
hsa-miR-3196-5p	5	3	2	2	4	1	3	3	5	0	2	0			
hsa-miR-6075-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548p-3p	0	4	1	1	0	2	1	0	5	2	5	4			
hsa-miR-514a-3-5p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-873-5p	3	13	3	11	7	8	9	10	8	6	6	13			
hsa-miR-223-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1184-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6882-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3197-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-518c-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-934-3p	0	0	1	0	0	0	0	0	0	0	0	0			
hsa-miR-3650-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3187-5p	0	2	1	0	1	0	0	0	0	0	0	0			
hsa-miR-3591-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-197-5p	0	1	0	3	0	0	1	0	1	0	1	0			
hsa-miR-3193-3p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-3661-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-887-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1234-3p	0	1	0	0	0	1	0	1	0	1	1	0			
hsa-miR-3605-5p	2	1	1	1	2	0	2	0	0	0	0	1			
hsa-miR-545-3p	0	1	0	0	2	0	0	1	0	0	0	3			
hsa-miR-3941-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5682-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1294-5p	0	1	0	1	0	0	0	1	0	0	0	1			
hsa-miR-106b-3p	152	439	202	366	401	298	334	312	343	131	242	260			
hsa-miR-3179-2-5p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-6875-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-451a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548aa-2-3p	0	1	0	0	2	0	0	0	0	0	2	1			
hsa-miR-1288-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6882-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-373-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-562-3p	0	0	0	0	0	0	0	1	1	0	0	0			
hsa-miR-7157-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4315-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4688-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4488-5p	10	1	3	3	3	0	3	2	13	4	6	0			
hsa-miR-6768-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4433b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-202-5p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-4461-5p	0	1	0	2	0	0	1	0	2	0	0	1			
hsa-miR-509-2-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-4523-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6877-5p	1	0	0	1	0	0	0	1	0	1	0	0			
hsa-miR-26a-2-3p	7	7	1	4	4	3	3	6	10	7	1	3			
hsa-miR-103a-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6837-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3652-3p	1	1	0	1	1	0	3	0	0	0	0	0			
hsa-miR-1281-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6876-3p	0	0	0	0	0	0	0	1	0	0	0	1			
hsa-miR-548f-2-3p	3	5	3	3	3	3	2	3	5	8	4	6			
hsa-miR-25-3p	855	3231	1435	2293	2067	1550	1397	1329	1842	983	1145	1137			
hsa-miR-33b-5p	0	4	0	0	2	0	0	4	5	0	3	0			
hsa-miR-3125-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3648-1-5p	0	0	0	0	0	1	2	0	2	0	2	0			
hsa-miR-7113-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-425-3p	59	105	45	90	122	125	97	82	116	49	86	72			
hsa-miR-4444-2-3p	1	0	0	2	1	0	0	0	0	1	0	0			
hsa-miR-3622a-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-3912-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1278-3p	8	25	5	12	8	12	7	19	17	12	13	14			
hsa-miR-4744-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1260a-5p	6	8	1	4	15	6	13	6	10	6	9	3			
hsa-miR-3179-1-3p	2	1	0	1	0	0	0	2	1	1	0	1			
hsa-miR-5693-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-516a-1-5p	0	3	0	3	13	0	0	0	2	3	0	4			
hsa-miR-8086-3p	5	17	5	13	14	21	21	10	33	8	11	15			
hsa-miR-4442-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3170-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3672-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3146-5p	0	1	0	1	0	1	0	1	0	1	1	0			
hsa-miR-193a-3p	1	7	0	9	6	4	8	6	16	2	11	11			
hsa-miR-6720-3p	0	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-340-5p	824	954	136	448	889	331	496	1325	2204	1350	1423	2019			
hsa-miR-320a-5p	20	16	7	23	16	18	11	8	44	8	12	5			
hsa-let-7b-5p	1417	7959	2287	4280	8633	3558	8219	2632	3037	2262	1586	2637			
hsa-miR-579-5p	0	3	1	0	1	1	2	1	2	0	1	0			
hsa-miR-876-3p	0	1	0	0	1	0	1	1	2	0	1	0			
hsa-miR-199a-2-3p	2	9	4	0	17	13	5	3	2	7	5	5			
hsa-miR-181c-5p	41	45	14	26	83	28	47	41	118	28	39	80			
hsa-miR-1273g-3p	16	17	39	30	24	15	57	5	16	3	12	7			
hsa-miR-324-3p	13	28	4	16	36	14	25	17	18	13	9	12			
hsa-miR-4655-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5692c-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3940-3p	1	4	2	3	4	4	2	3	3	1	2	0			
hsa-miR-362-3p	0	0	0	0	1	1	0	0	1	0	1	0			
hsa-miR-497-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7704-5p	15	8	7	6	10	10	10	9	22	3	11	2			
hsa-miR-519b-3p	0	0	0	0	1	0	0	0	2	0	0	0			
hsa-miR-323b-3p	0	1	1	0	2	0	2	0	0	0	1	1			
hsa-miR-6745-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6844-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-618-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-486-2-5p	2	3	0	2	3	3	0	0	2	3	1	1			
hsa-miR-4743-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3194-3p	0	0	0	0	0	1	0	1	2	0	2	0			
hsa-miR-4484-3p	0	2	0	0	18	0	4	5	0	1	2	5			
hsa-miR-4501-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4435-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-376a-1-3p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-889-3p	0	0	1	2	1	1	0	3	0	0	3	4			
hsa-miR-548ax-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-100-3p	3	7	5	6	5	8	4	3	11	10	16	11			
hsa-miR-6857-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-125b-2-3p	41	38	7	26	111	4	4	17	63	27	11	16			
hsa-miR-5100-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4707-5p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-4714-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5094-3p	0	0	0	0	1	1	0	0	1	0	0	0			
hsa-miR-3675-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3650-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3178-5p	0	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-6821-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1251-3p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-6820-3p	0	0	0	0	0	0	0	0	1	0	1	0			
hsa-miR-4671-3p	0	0	0	1	0	1	2	3	0	0	0	0			
hsa-miR-7852-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1298-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6511a-3-5p	0	2	1	1	1	0	0	0	1	1	0	1			
hsa-let-7i-3p	25	42	11	14	56	13	10	22	31	7	17	31			
hsa-miR-3648-2-5p	0	0	0	0	0	1	2	0	2	0	2	0			
hsa-miR-1251-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-939-3p	0	1	0	1	0	0	0	1	0	0	1	0			
hsa-miR-2355-3p	0	4	0	1	5	1	1	2	1	5	4	2			
hsa-miR-581-5p	0	0	0	0	0	0	1	0	0	1	1	0			
hsa-miR-567-3p	0	0	1	0	0	0	0	1	1	0	0	1			
hsa-miR-101-2-5p	0	0	0	1	1	0	0	0	2	0	0	0			
hsa-miR-4646-3p	0	0	0	1	0	0	0	1	0	1	0	0			
hsa-miR-3675-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-1244-4-3p	0	0	0	0	0	0	0	0	0	0	2	0			
hsa-miR-4436b-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4781-3p	0	1	0	0	0	0	2	0	0	0	3	0			
hsa-miR-6514-5p	0	0	0	0	0	0	4	0	1	0	2	0			
hsa-miR-922-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-4670-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1293-5p	1	1	3	0	4	1	2	1	1	3	3	2			
hsa-miR-378b-3p	1	5	0	7	4	4	2	4	5	3	0	5			
hsa-miR-7106-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-4641-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4640-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-147b-3p	7	17	5	15	11	22	22	13	24	8	27	7			
hsa-miR-7161-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4690-5p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-29b-1-3p	285	358	158	343	310	356	354	420	719	286	572	864			
hsa-miR-1291-5p	5	4	1	1	19	1	12	3	12	1	1	4			
hsa-miR-1181-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4251-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4682-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-10b-5p	4614	4717	476	3867	5695	708	788	3195	8348	2912	537	3729			
hsa-miR-5705-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3661-5p	0	0	0	1	1	1	0	0	0	0	1	1			
hsa-miR-6736-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-132-5p	15	19	5	4	29	10	6	17	22	14	10	10			
hsa-miR-200a-5p	617	1225	578	808	451	867	495	855	1510	557	751	667			
hsa-miR-2114-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6755-5p	0	1	0	0	2	0	2	0	0	0	1	0			
hsa-miR-552-3p	0	1	0	0	1	1	1	0	5	3	1	0			
hsa-miR-30a-5p	14952	12606	10665	8970	19249	15754	17380	12088	16273	8773	14878	14187			
hsa-miR-452-5p	0	2	0	0	2	3	2	1	1	2	0	1			
hsa-miR-660-5p	120	122	44	73	186	76	156	129	216	106	148	157			
hsa-miR-190b-5p	1	1	0	4	4	0	0	1	3	1	3	0			
hsa-miR-3179-4-3p	2	1	0	1	0	0	0	2	1	1	0	1			
hsa-miR-4661-5p	8	5	0	7	4	3	1	4	8	3	4	2			
hsa-miR-6743-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-6845-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4521-3p	8	12	2	3	2	2	4	12	14	5	13	12			
hsa-miR-34a-5p	24	72	5	24	124	21	38	44	59	36	14	42			
hsa-miR-4483-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-409-5p	0	1	0	1	0	0	1	0	0	0	3	1			
hsa-miR-141-3p	128	208	65	113	219	160	207	161	304	150	196	180			
hsa-miR-3180-4-5p	1	0	1	0	1	0	0	0	1	0	0	0			
hsa-miR-4458-5p	0	1	0	1	4	0	3	0	1	1	0	0			
hsa-miR-3941-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3163-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-526a-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6728-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6792-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-181c-3p	50	70	17	36	73	39	60	63	85	36	57	59			
hsa-miR-218-2-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-3976-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-3150a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4467-3p	0	0	0	1	0	0	1	0	0	0	0	0			
hsa-miR-3074-3p	0	0	0	0	0	2	0	0	1	0	1	0			
hsa-miR-548v-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3680-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-454-3p	121	194	84	158	153	145	95	90	176	125	97	137			
hsa-miR-3189-3p	0	0	1	0	2	0	0	0	0	0	0	0			
hsa-miR-181b-1-3p	1	12	1	4	10	0	9	1	8	4	2	2			
hsa-miR-4777-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4737-5p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-191-5p	3038	8425	3002	4714	11860	5549	12617	4196	4741	3019	3480	4314			
hsa-miR-6509-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-6865-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4803-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4639-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3202-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-517a-3p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-6513-3p	1	0	0	0	0	0	0	0	0	1	0	2			
hsa-miR-219b-3p	0	0	0	0	0	0	0	0	0	0	2	0			
hsa-miR-3917-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-3605-3p	1	12	7	6	1	7	10	5	7	0	1	2			
hsa-miR-769-3p	1	10	5	5	1	5	8	3	7	1	2	3			
hsa-miR-5009-5p	0	1	1	0	0	0	1	1	0	0	0	0			
hsa-miR-298-3p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-6809-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4707-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1285-2-5p	0	0	0	2	0	0	0	0	0	1	1	0			
hsa-miR-4695-5p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-504-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7111-5p	0	0	0	0	1	0	1	0	0	0	0	0			
hsa-miR-4733-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4500-3p	0	2	0	0	0	0	1	1	0	0	0	0			
hsa-miR-3193-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7703-3p	0	0	1	0	0	0	0	0	0	0	2	0			
hsa-miR-942-5p	2	11	1	5	8	2	11	3	11	11	6	5			
hsa-miR-4652-5p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4503-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3156-3-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4738-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-1273g-5p	1	1	0	1	0	0	0	2	1	0	0	1			
hsa-miR-6773-5p	0	0	0	0	0	0	1	0	0	0	1	0			
hsa-miR-143-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-122-5p	4	6	2	8	28	7	8	5	4	4	6	6			
hsa-miR-192-3p	0	0	0	0	1	0	0	0	2	1	0	0			
hsa-miR-215-5p	14	60	12	30	43	20	22	25	54	20	27	24			
hsa-miR-4637-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4745-3p	0	0	1	0	0	0	0	0	1	0	0	0			
hsa-miR-196b-3p	0	0	0	0	2	2	1	2	0	2	1	1			
hsa-miR-4757-5p	0	1	1	0	0	0	0	0	0	0	0	0			
hsa-miR-3184-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6744-3p	0	0	0	0	0	1	1	0	0	0	0	1			
hsa-miR-548ag-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4761-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5003-3p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-4477a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6859-2-3p	0	1	0	0	1	0	0	1	0	0	0	0			
hsa-miR-369-5p	0	0	0	0	0	0	0	0	2	0	0	0			
hsa-miR-6776-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4684-3p	0	1	0	1	0	0	0	0	0	0	0	0			
hsa-miR-1256-3p	0	0	0	0	0	2	0	0	0	0	0	0			
hsa-miR-548aa-1-3p	0	1	0	0	2	0	0	0	0	0	2	1			
hsa-miR-6800-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-941-2-3p	34	77	58	74	34	66	51	59	53	34	37	57			
hsa-miR-1273h-5p	2	2	1	0	6	0	1	2	4	1	0	0			
hsa-miR-3681-5p	0	1	0	0	0	1	0	0	0	0	0	0			
hsa-miR-3960-3p	2	3	3	2	9	1	5	3	2	0	1	0			
hsa-miR-4442-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-30e-5p	3733	5837	1443	2707	4392	2663	3074	2673	3777	4350	3029	4275			
hsa-miR-1302-3-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6783-3p	1	3	1	1	4	5	7	3	3	2	4	1			
hsa-miR-3133-5p	0	2	1	1	0	2	1	0	1	0	1	0			
hsa-miR-1285-1-5p	9	32	10	30	21	15	46	29	62	13	35	30			
hsa-miR-523-5p	0	1	0	0	0	0	0	0	0	0	2	0			
hsa-miR-4476-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-944-5p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1286-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4747-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5095-3p	4	11	7	5	11	7	14	10	17	5	9	19			
hsa-miR-129-2-3p	0	1	0	0	0	1	0	0	0	0	0	0			
hsa-miR-302d-3p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-654-5p	0	1	0	0	0	0	0	1	0	0	0	0			
hsa-miR-3664-5p	0	1	0	0	0	0	0	0	1	0	0	0			
hsa-miR-6859-2-5p	0	0	0	1	0	0	0	1	1	0	0	1			
hsa-miR-1250-5p	4	9	0	0	3	4	3	4	4	3	5	1			
hsa-miR-8081-3p	0	0	0	0	0	0	0	0	0	0	0	0			
